indiv,year,lwage,educ,exper,exper2,union,pub,married,black,hispanic
5368,1985,1.485659838,12,6,36,0,0,1,0,0
5368,1986,1.601323843,12,7,49,0,0,1,0,0
5368,1987,1.506669044,12,8,64,0,0,1,0,0
5377,1980,1.528042316,12,2,4,0,0,0,0,0
5377,1981,1.632252574,12,3,9,0,0,0,0,0
5377,1982,1.6356951,12,4,16,0,0,0,0,0
5377,1983,1.725410104,12,5,25,0,0,0,0,0
5377,1984,1.50929606,12,6,36,0,0,0,0,0
5377,1985,1.490893245,12,7,49,0,0,0,0,0
5377,1986,1.563572645,12,8,64,0,0,0,0,0
5377,1987,1.524606705,12,9,81,0,0,0,0,0
5390,1980,1.599236369,14,2,4,0,0,1,0,0
5390,1981,1.323710918,14,3,9,0,0,1,0,0
5390,1982,1.517035007,14,4,16,0,0,1,0,0
5390,1983,1.463785768,14,5,25,0,0,1,0,0
5390,1984,1.55750227,14,6,36,0,0,1,0,0
5390,1985,1.583134294,14,7,49,0,0,1,0,0
5390,1986,1.572749257,14,8,64,0,0,1,0,0
5390,1987,1.607494354,14,9,81,0,0,1,0,0
5419,1980,0.6518986225,11,2,4,0,0,0,0,0
5419,1981,0.9135168195,11,3,9,0,0,0,0,0
5419,1982,0.6535846591,11,4,16,0,0,0,0,0
5419,1983,1.195536256,11,5,25,0,1,0,0,0
5419,1984,1.626085877,11,6,36,0,1,0,0,0
5419,1985,1.819571257,11,7,49,0,1,0,0,0
5419,1986,1.936412573,11,8,64,1,0,1,0,0
5419,1987,2.008277893,11,9,81,1,0,1,0,0
5435,1980,1.119495511,11,2,4,0,0,0,0,0
5435,1981,1.260980844,11,3,9,0,0,0,0,0
5435,1982,1.193230748,11,4,16,0,0,0,0,0
5435,1983,1.2038728,11,5,25,0,0,1,0,0
5435,1984,1.399324298,11,6,36,0,0,1,0,0
5435,1985,1.290794015,11,7,49,0,0,1,0,0
5435,1986,1.280709863,11,8,64,0,0,1,0,0
5435,1987,1.301463127,11,9,81,0,0,1,0,0
5437,1980,1.562142968,12,2,4,0,0,1,0,0
5437,1981,1.468570709,12,3,9,0,0,1,0,0
5437,1982,1.297460794,12,4,16,0,0,1,0,0
5437,1983,1.296784639,12,5,25,0,0,1,0,0
5437,1984,1.450801492,12,6,36,0,0,1,0,0
5437,1985,1.522143126,12,7,49,0,0,1,0,0
5437,1986,1.614380956,12,8,64,0,0,1,0,0
5437,1987,1.830967188,12,9,81,0,0,1,0,0
5497,1980,1.339523077,12,2,4,0,0,1,0,0
5497,1981,1.486835599,12,3,9,0,0,1,0,0
5497,1982,1.520969272,12,4,16,0,0,1,0,0
5497,1983,1.407396555,12,5,25,0,0,1,0,0
5497,1984,1.324928045,12,6,36,0,0,1,0,0
5497,1985,1.387895584,12,7,49,0,0,1,0,0
5497,1986,1.623736501,12,8,64,0,0,1,0,0
5497,1987,1.390474558,12,9,81,0,0,1,0,0
5525,1980,1.093605161,8,5,25,0,0,0,0,0
5525,1981,1.41275239,8,6,36,0,0,0,0,0
5525,1982,1.2354635,8,7,49,0,0,0,0,0
5525,1983,1.299400449,8,8,64,0,0,0,0,0
5525,1984,1.033850908,8,9,81,0,0,1,0,0
5525,1985,1.323134303,8,10,100,0,0,1,0,0
5525,1986,1.550149679,8,11,121,0,0,1,0,0
5525,1987,1.563827395,8,12,144,0,0,1,0,0
5529,1980,1.26407671,10,4,16,0,0,1,0,0
5529,1981,1.339337349,10,5,25,0,0,1,0,0
5529,1982,1.725269675,10,6,36,0,0,1,0,0
5529,1983,1.597813487,10,7,49,0,0,1,0,0
5529,1984,1.698050618,10,8,64,0,0,1,0,0
5529,1985,1.765961766,10,9,81,0,0,1,0,0
5529,1986,2.004764557,10,10,100,0,0,1,0,0
5529,1987,2.036268711,10,11,121,0,0,1,0,0
5531,1980,1.648328424,12,5,25,0,0,0,0,0
5531,1981,1.535329938,12,6,36,0,0,0,0,0
5531,1982,1.530608892,12,7,49,0,0,0,0,0
5531,1983,1.830058575,12,8,64,0,0,0,0,0
5531,1984,2.057706118,12,9,81,0,0,1,0,0
5531,1985,2.23596549,12,10,100,0,0,1,0,0
5531,1986,2.393579006,12,11,121,0,0,1,0,0
5531,1987,2.176931858,12,12,144,0,0,1,0,0
5579,1980,1.288369417,10,2,4,0,0,0,0,0
5579,1981,1.512708306,10,3,9,0,0,0,0,0
5579,1982,1.265990019,10,4,16,0,0,0,0,0
5579,1983,1.350716591,10,5,25,0,0,0,0,0
5579,1984,1.474907041,10,6,36,0,0,1,0,0
5579,1985,1.482772112,10,7,49,0,0,1,0,0
5579,1986,1.563572645,10,8,64,0,0,1,0,0
5579,1987,1.628365874,10,9,81,0,0,1,0,0
5588,1980,1.412318945,9,8,64,0,0,0,0,0
5588,1981,1.984131336,9,9,81,0,0,1,0,0
5588,1982,1.669519663,9,10,100,0,0,1,0,0
5588,1983,1.138881087,9,11,121,0,0,1,0,0
5588,1984,1.474291444,9,12,144,0,0,1,0,0
5588,1985,1.477152824,9,13,169,0,0,1,0,0
5588,1986,2.688983202,9,14,196,0,0,1,0,0
5588,1987,1.368433714,9,15,225,1,0,1,0,0
5599,1980,1.998045921,14,2,4,0,0,0,0,0
5599,1981,1.609437943,14,3,9,0,1,1,0,0
5599,1982,1.691572309,14,4,16,0,1,1,0,0
5599,1983,1.875496626,14,5,25,0,1,1,0,0
5599,1984,1.778123379,14,6,36,0,0,1,0,0
5599,1985,1.872391224,14,7,49,0,1,1,0,0
5599,1986,1.782618046,14,8,64,0,1,1,0,0
5599,1987,1.822239041,14,9,81,0,0,1,0,0
5650,1980,1.178510785,11,2,4,0,0,0,0,0
5650,1981,1.427116394,11,3,9,1,0,0,0,0
5650,1982,1.426977515,11,4,16,0,0,0,0,0
5650,1983,1.656075358,11,5,25,1,0,0,0,0
5650,1984,1.879479647,11,6,36,0,0,0,0,0
5650,1985,1.632911325,11,7,49,0,0,1,0,0
5650,1986,1.784045935,11,8,64,0,0,1,0,0
5650,1987,1.581482291,11,9,81,1,0,1,0,0
5660,1980,1.845682859,12,2,4,0,0,1,0,0
5660,1981,1.785476685,12,3,9,0,0,1,0,0
5660,1982,2.006314039,12,4,16,0,0,1,0,0
5660,1983,1.949390054,12,5,25,0,0,1,0,0
5660,1984,2.017014027,12,6,36,0,0,1,0,0
5660,1985,1.957905531,12,7,49,0,0,0,0,0
5660,1986,1.983335853,12,8,64,0,0,0,0,0
5660,1987,2.030977964,12,9,81,0,0,0,0,0
5665,1980,1.429768085,14,3,9,0,0,0,0,0
5665,1981,1.294197917,14,4,16,0,0,0,0,0
5665,1982,1.585142851,14,5,25,0,0,0,0,0
5665,1983,1.341880083,14,6,36,1,0,0,0,0
5665,1984,1.256319284,14,7,49,1,0,0,0,0
5665,1985,1.180581808,14,8,64,0,0,0,0,0
5665,1986,1.165345192,14,9,81,0,0,0,0,0
5665,1987,1.276145339,14,10,100,1,0,0,0,0
5666,1980,1.676230788,14,1,1,0,0,0,0,0
5666,1981,1.500957251,14,2,4,0,0,0,0,0
5666,1982,1.690503359,14,3,9,0,0,1,0,0
5666,1983,1.669320583,14,4,16,0,0,1,0,0
5666,1984,1.682546377,14,5,25,0,0,1,0,0
5666,1985,1.910542965,14,6,36,0,0,1,0,0
5666,1986,1.884244919,14,7,49,0,0,1,0,0
5666,1987,2.189983606,14,8,64,0,0,1,0,0
5698,1980,1.712971449,12,4,16,0,0,0,0,0
5698,1981,1.810108662,12,5,25,0,0,1,0,0
5698,1982,1.467359781,12,6,36,1,0,1,0,0
5698,1983,1.740914226,12,7,49,1,0,1,0,0
5698,1984,1.71331799,12,8,64,1,0,1,0,0
5698,1985,2.133686543,12,9,81,1,0,1,0,0
5698,1986,2.074398279,12,10,100,1,0,1,0,0
5698,1987,2.112393379,12,11,121,1,0,1,0,0
5699,1980,1.829710603,13,2,4,0,0,0,0,0
5699,1981,1.934860349,13,3,9,0,0,1,0,0
5699,1982,1.863255501,13,4,16,0,0,1,0,0
5699,1983,1.560058594,13,5,25,0,0,1,0,0
5699,1984,1.928679466,13,6,36,0,0,1,0,0
5699,1985,1.981323242,13,7,49,0,0,1,0,0
5699,1986,2.058657408,13,8,64,0,0,1,0,0
5699,1987,2.148761034,13,9,81,0,0,1,0,0
5731,1980,1.204925656,11,3,9,1,0,1,0,1
5731,1981,1.018569589,11,4,16,0,0,1,0,1
5731,1982,1.314597011,11,5,25,0,0,1,0,1
5731,1983,1.470517874,11,6,36,0,0,1,0,1
5731,1984,1.445478201,11,7,49,0,0,1,0,1
5731,1985,1.708803415,11,8,64,0,0,1,0,1
5731,1986,2.381882906,11,9,81,0,0,1,0,1
5731,1987,1.589145184,11,10,100,1,0,1,0,1
5750,1980,1.048965335,11,5,25,1,0,1,0,1
5750,1981,1.278187633,11,6,36,1,0,1,0,1
5750,1982,1.663936377,11,7,49,0,0,1,0,1
5750,1983,1.637117505,11,8,64,1,0,1,0,1
5750,1984,1.844827175,11,9,81,1,0,1,0,1
5750,1985,1.920112491,11,10,100,0,0,1,0,1
5750,1986,2.321258307,11,11,121,0,0,1,0,1
5750,1987,2.07465291,11,12,144,0,0,1,0,1
5755,1980,1.302817583,10,4,16,1,0,1,0,1
5755,1981,1.386294365,10,5,25,0,0,1,0,1
5755,1982,1.134215355,10,6,36,0,1,1,0,1
5755,1983,1.843193173,10,7,49,0,0,1,0,1
5755,1984,1.954480052,10,8,64,0,1,1,0,1
5755,1985,1.920112491,10,9,81,0,0,1,0,1
5755,1986,1.923575401,10,10,100,1,1,1,0,1
5755,1987,1.907598972,10,11,121,0,0,1,0,1
5772,1980,-0.8876854777,9,4,16,0,0,1,0,1
5772,1981,1.232143641,9,5,25,0,0,1,0,1
5772,1982,1.349576831,9,6,36,0,0,1,0,1
5772,1983,1.624675632,9,7,49,0,0,1,0,1
5772,1984,1.6297158,9,8,64,0,0,1,0,1
5772,1985,2.34538269,9,9,81,0,0,1,0,1
5772,1986,0.991941452,9,10,100,0,0,1,0,1
5772,1987,1.568544388,9,11,121,0,0,1,0,1
5816,1980,1.268728375,12,3,9,0,0,0,0,1
5816,1981,1.588235736,12,4,16,0,0,0,0,1
5816,1982,1.363681436,12,5,25,0,0,0,0,1
5816,1983,1.457233548,12,6,36,0,0,1,0,1
5816,1984,1.379596829,12,7,49,0,0,1,0,1
5816,1985,1.08099556,12,8,64,0,0,1,0,1
5816,1986,1.379649878,12,9,81,0,0,1,0,1
5816,1987,1.455613852,12,10,100,0,0,1,0,1
5823,1980,1.129545808,11,3,9,0,0,0,0,1
5823,1981,0.9640814066,11,4,16,0,0,0,0,1
5823,1982,1.258171201,11,5,25,1,0,0,0,1
5823,1983,1.150045991,11,6,36,0,0,0,0,1
5823,1984,1.474907041,11,7,49,0,0,0,0,1
5823,1985,1.514647365,11,8,64,0,0,0,0,1
5823,1986,1.280709863,11,9,81,0,0,0,0,1
5823,1987,1.21342206,11,10,100,0,0,0,0,1
5851,1980,-1.113821983,13,1,1,0,0,0,0,1
5851,1981,1.501592755,13,2,4,0,0,0,0,1
5851,1982,1.175838947,13,3,9,0,0,0,0,1
5851,1983,1.491690993,13,4,16,0,0,0,0,1
5851,1984,1.864867926,13,5,25,0,1,0,0,1
5851,1985,1.764589071,13,6,36,0,1,0,0,1
5851,1986,1.813514352,13,7,49,0,1,0,0,1
5851,1987,1.952050686,13,8,64,0,0,0,0,1
5857,1980,0.4346519411,12,2,4,0,0,0,0,1
5857,1981,1.77032423,12,3,9,0,0,0,0,1
5857,1982,1.813105702,12,4,16,0,0,0,0,1
5857,1983,1.843193173,12,5,25,0,1,0,0,1
5857,1984,1.854396582,12,6,36,0,1,0,0,1
5857,1985,1.82002902,12,7,49,0,1,0,0,1
5857,1986,1.638656139,12,8,64,0,1,0,0,1
5857,1987,1.881586909,12,9,81,0,1,0,0,1
5859,1980,1.222404003,15,2,4,0,0,1,0,0
5859,1981,2.322003126,15,3,9,0,0,1,0,0
5859,1982,1.870033622,15,4,16,0,0,1,0,0
5859,1983,1.124415636,15,5,25,0,0,1,0,0
5859,1984,1.363985062,15,6,36,0,0,1,0,0
5859,1985,1.811603069,15,7,49,0,0,1,0,0
5859,1986,1.843591809,15,8,64,0,0,1,0,0
5859,1987,1.781983376,15,9,81,0,0,1,0,0
6016,1980,1.85679245,12,2,4,0,0,0,0,1
6016,1981,1.824611306,12,3,9,0,0,0,0,1
6016,1982,1.887069702,12,4,16,0,0,0,0,1
6016,1983,1.928350925,12,5,25,0,0,0,0,1
6016,1984,2.088011503,12,6,36,0,0,0,0,1
6016,1985,2.053643942,12,7,49,0,0,0,0,1
6016,1986,2.113619089,12,8,64,0,0,0,0,1
6016,1987,2.148761034,12,9,81,0,0,0,0,1
6020,1980,0.6763840318,10,4,16,0,0,0,1,0
6020,1981,0.5407809019,10,5,25,0,0,0,1,0
6020,1982,0.1950097084,10,6,36,0,0,0,1,0
6020,1983,0.3826313615,10,7,49,0,0,0,1,0
6020,1984,1.104257345,10,8,64,0,0,0,1,0
6020,1985,1.066374183,10,9,81,0,0,0,1,0
6020,1986,1.202443361,10,10,100,0,0,0,1,0
6020,1987,1.0461905,10,11,121,0,0,0,1,0
6025,1980,0.7742704749,10,3,9,0,0,0,1,0
6025,1981,0.2893501222,10,4,16,0,0,0,1,0
6025,1982,0.906488955,10,5,25,0,0,0,1,0
6025,1983,0.3391157389,10,6,36,1,0,1,1,0
6025,1984,1.212542772,10,7,49,1,0,1,1,0
6025,1985,1.502414823,10,8,64,1,1,1,1,0
6025,1986,1.277093172,10,9,81,0,0,0,1,0
6025,1987,-0.1910087168,10,10,100,1,0,0,1,0
6056,1980,1.091324568,12,2,4,0,0,0,1,0
6056,1981,0.9202046394,12,3,9,0,0,0,1,0
6056,1982,1.061894655,12,4,16,0,0,0,1,0
6056,1983,1.21458447,12,5,25,0,0,0,1,0
6056,1984,1.357123971,12,6,36,0,0,0,1,0
6056,1985,0.4206551313,12,7,49,0,0,0,1,0
6056,1986,1.268395901,12,8,64,0,0,0,1,0
6056,1987,1.380505323,12,9,81,0,0,0,1,0
6094,1980,1.76134944,13,4,16,1,0,0,1,0
6094,1981,1.91238749,13,5,25,0,0,0,1,0
6094,1982,1.459234357,13,6,36,0,0,0,1,0
6094,1983,1.318136692,13,7,49,0,0,1,1,0
6094,1984,1.306778908,13,8,64,0,0,1,1,0
6094,1985,1.684736371,13,9,81,1,0,1,1,0
6094,1986,1.757560849,13,10,100,0,0,1,1,0
6094,1987,1.534378886,13,11,121,0,0,1,1,0
6186,1980,1.190870404,12,2,4,0,0,0,1,0
6186,1981,1.748939514,12,3,9,0,0,0,1,0
6186,1982,1.894471288,12,4,16,0,0,1,1,0
6186,1983,1.725410104,12,5,25,0,0,1,1,0
6186,1984,1.644806027,12,6,36,0,0,1,1,0
6186,1985,1.75164175,12,7,49,0,0,1,1,0
6186,1986,1.773293138,12,8,64,0,0,1,1,0
6186,1987,1.99461031,12,9,81,0,0,1,1,0
6395,1980,1.328731179,9,7,49,0,0,0,1,0
6395,1981,1.595333338,9,8,64,0,0,1,1,0
6395,1982,1.762513876,9,9,81,0,0,1,1,0
6395,1983,1.85213995,9,10,100,0,0,1,1,0
6395,1984,1.920578599,9,11,121,0,0,1,1,0
6395,1985,1.966632485,9,12,144,0,0,1,1,0
6395,1986,1.991016626,9,13,169,0,0,1,1,0
6395,1987,1.973556876,9,14,196,0,0,1,1,0
6430,1980,1.258757591,11,5,25,0,0,0,1,0
6430,1981,1.418043017,11,6,36,1,0,0,1,0
6430,1982,1.179677725,11,7,49,1,0,0,1,0
6430,1983,1.720813632,11,8,64,1,0,0,1,0
6430,1984,1.450214386,11,9,81,1,0,0,1,0
6430,1985,1.44053936,11,10,100,1,0,0,1,0
6430,1986,1.420471787,11,11,121,1,0,0,1,0
6430,1987,1.706928253,11,12,144,1,0,0,1,0
6446,1980,1.630321145,11,2,4,1,0,1,0,0
6446,1981,1.641973734,11,3,9,1,0,1,0,0
6446,1982,1.64968133,11,4,16,1,1,1,0,0
6446,1983,1.712831259,11,5,25,1,0,1,0,0
6446,1984,1.954480052,11,6,36,0,0,1,0,0
6446,1985,1.966632485,11,7,49,1,1,0,0,0
6446,1986,2.16970849,11,8,64,0,1,1,0,0
6446,1987,2.07465291,11,9,81,1,0,1,0,0
6463,1980,1.228709579,5,7,49,0,0,0,0,0
6463,1981,1.542746544,5,8,64,0,0,0,0,0
6463,1982,0.8200609684,5,9,81,0,0,0,0,0
6463,1983,0.6527732611,5,10,100,0,0,1,0,0
6463,1984,0.9152912498,5,11,121,0,0,1,0,0
6463,1985,1.278431773,5,12,144,0,0,1,0,0
6463,1986,1.259203672,5,13,169,0,0,1,0,0
6463,1987,1.586434007,5,14,196,0,0,1,0,0
6558,1980,2.190949678,15,2,4,1,0,0,0,0
6558,1981,2.020018101,15,3,9,0,0,0,0,0
6558,1982,1.864072084,15,4,16,0,0,1,0,0
6558,1983,1.897260308,15,5,25,0,0,1,0,0
6558,1984,2.001000166,15,6,36,0,0,1,0,0
6558,1985,2.094465733,15,7,49,0,0,1,0,0
6558,1986,2.15135932,15,8,64,0,0,1,0,0
6558,1987,2.148761034,15,9,81,0,0,1,0,0
6559,1980,1.471381664,15,2,4,0,0,0,0,0
6559,1981,1.403838634,15,3,9,0,0,1,0,0
6559,1982,1.402902126,15,4,16,0,0,1,0,0
6559,1983,1.893410802,15,5,25,0,0,1,0,0
6559,1984,1.999635577,15,6,36,0,0,1,0,0
6559,1985,2.086433649,15,7,49,0,0,1,0,0
6559,1986,2.15135932,15,8,64,0,0,1,0,0
6559,1987,2.112393379,15,9,81,0,0,1,0,0
6561,1980,1.791285872,15,2,4,0,0,0,0,0
6561,1981,2.005008936,15,3,9,0,0,0,0,0
6561,1982,2.083545923,15,4,16,0,0,0,0,0
6561,1983,2.188842058,15,5,25,0,0,0,0,0
6561,1984,2.226161718,15,6,36,0,0,1,0,0
6561,1985,2.293535233,15,7,49,0,0,1,0,0
6561,1986,2.281570673,15,8,64,0,0,1,0,0
6561,1987,2.494853735,15,9,81,0,0,1,0,0
6574,1980,1.401870966,12,4,16,1,0,0,1,0
6574,1981,1.241713166,12,5,25,1,0,0,1,0
6574,1982,1.218898416,12,6,36,1,0,0,1,0
6574,1983,1.437728047,12,7,49,1,0,0,1,0
6574,1984,1.271966219,12,8,64,1,0,0,1,0
6574,1985,0.8215001822,12,9,81,1,0,0,1,0
6574,1986,1.292638421,12,10,100,1,0,0,1,0
6574,1987,1.253672481,12,11,121,1,0,1,1,0
6648,1980,2.361800432,12,2,4,1,0,0,1,0
6648,1981,1.969398141,12,3,9,0,0,0,1,0
6648,1982,2.11794734,12,4,16,1,0,0,1,0
6648,1983,2.088315487,12,5,25,1,0,0,1,0
6648,1984,2.522297144,12,6,36,1,0,0,1,0
6648,1985,1.662939191,12,7,49,0,0,0,1,0
6648,1986,1.918696046,12,8,64,0,0,0,1,0
6648,1987,1.503202796,12,9,81,1,0,0,1,0
6813,1980,1.342639089,12,3,9,1,0,0,1,0
6813,1981,1.347073674,12,4,16,0,0,0,1,0
6813,1982,1.467359781,12,5,25,0,0,0,1,0
6813,1983,1.437728047,12,6,36,1,0,0,1,0
6813,1984,1.474907041,12,7,49,1,0,0,1,0
6813,1985,1.44053936,12,8,64,1,0,0,1,0
6813,1986,1.563572645,12,9,81,1,0,0,1,0
6813,1987,1.649769783,12,10,100,1,0,0,1,0
6824,1980,1.041834235,12,4,16,1,0,1,0,1
6824,1981,1.683545828,12,5,25,1,0,1,0,1
6824,1982,1.467359781,12,6,36,1,0,1,0,1
6824,1983,1.517770767,12,7,49,1,0,1,0,1
6824,1984,1.549015045,12,8,64,1,0,1,0,1
6824,1985,1.82002902,12,9,81,1,0,1,0,1
6824,1986,1.851254702,12,10,100,1,0,1,0,1
6824,1987,1.861078978,12,11,121,1,0,0,0,1
6888,1980,0.9247514009,10,7,49,0,0,0,0,1
6888,1981,0.9890447259,10,8,64,1,0,0,0,1
6888,1982,0.7742126584,10,9,81,0,0,0,0,1
6888,1983,1.049504757,10,10,100,0,0,0,0,1
6888,1984,1.529966831,10,11,121,0,0,0,0,1
6888,1985,1.708803415,10,12,144,0,0,1,0,1
6888,1986,1.727956533,10,13,169,0,0,1,0,1
6888,1987,1.701063156,10,14,196,0,0,1,0,1
6942,1980,1.311358929,10,3,9,1,0,0,0,1
6942,1981,1.276543498,10,4,16,0,0,0,0,1
6942,1982,1.862113237,10,5,25,0,0,0,0,1
6942,1983,1.757596731,10,6,36,0,0,0,0,1
6942,1984,1.720071554,10,7,49,0,0,0,0,1
6942,1985,1.765961766,10,8,64,0,0,0,0,1
6942,1986,1.927516699,10,9,81,0,0,0,0,1
6942,1987,1.952050686,10,10,100,0,0,1,0,1
6954,1980,1.860551,13,2,4,0,0,1,0,1
6954,1981,2.04889679,13,3,9,0,0,1,0,1
6954,1982,1.992834926,13,4,16,0,0,1,0,1
6954,1983,1.874445677,13,5,25,0,0,1,0,1
6954,1984,1.203502536,13,6,36,0,0,1,0,1
6954,1985,1.619740844,13,7,49,0,0,1,0,1
6954,1986,2.074398279,13,8,64,0,0,1,0,1
6954,1987,1.772866368,13,9,81,0,0,1,0,1
6955,1980,1.192349315,11,3,9,1,0,0,0,1
6955,1981,2.241362333,11,4,16,0,0,0,0,1
6955,1982,2.311621189,11,5,25,0,0,0,0,1
6955,1983,1.816002131,11,6,36,1,0,0,0,1
6955,1984,1.533093214,11,7,49,0,0,0,0,1
6955,1985,1.846897721,11,8,64,0,0,0,0,1
6955,1986,1.977043509,11,9,81,0,0,0,0,1
6955,1987,1.765871644,11,10,100,0,0,1,0,1
6964,1980,1.379506588,8,5,25,1,0,0,1,0
6964,1981,1.779336929,8,6,36,0,0,0,1,0
6964,1982,1.223149061,8,7,49,0,0,0,1,0
6964,1983,1.255406499,8,8,64,0,0,0,1,0
6964,1984,1.544433117,8,9,81,0,0,0,1,0
6964,1985,1.30109489,8,10,100,0,0,0,1,0
6964,1986,1.563572645,8,11,121,0,0,1,1,0
6964,1987,1.800216198,8,12,144,1,0,1,1,0
6987,1980,2.465829849,15,2,4,0,0,0,0,0
6987,1981,2.541476965,15,3,9,0,0,0,0,0
6987,1982,3.085833549,15,4,16,0,0,1,0,0
6987,1983,3.229487419,15,5,25,0,0,1,0,0
6987,1984,2.620471478,15,6,36,0,0,1,0,0
6987,1985,2.691429138,15,7,49,0,0,1,0,0
6987,1986,2.606379509,15,8,64,0,0,1,0,0
6987,1987,2.235651731,15,9,81,0,0,1,0,0
7025,1980,1.711405993,12,4,16,1,0,0,0,1
7025,1981,1.937419415,12,5,25,1,0,0,0,1
7025,1982,2.026975632,12,6,36,1,0,0,0,1
7025,1983,2.24865818,12,7,49,1,0,1,0,1
7025,1984,2.069253683,12,8,64,1,0,1,0,1
7025,1985,2.279271841,12,9,81,1,0,1,0,1
7025,1986,2.15135932,12,10,100,1,0,1,0,1
7025,1987,2.165307283,12,11,121,1,0,1,0,1
7043,1980,1.349392533,12,2,4,0,0,0,0,0
7043,1981,1.683545828,12,3,9,0,0,1,0,0
7043,1982,1.690503359,12,4,16,0,0,1,0,0
7043,1983,1.762224078,12,5,25,0,0,1,0,0
7043,1984,1.772158504,12,6,36,0,0,1,0,0
7043,1985,1.952072501,12,7,49,0,0,1,0,0
7043,1986,1.946564913,12,8,64,0,0,1,0,0
7043,1987,1.706928253,12,9,81,0,0,1,0,0
7060,1980,1.918003201,12,2,4,0,0,0,0,0
7060,1981,1.609437943,12,3,9,1,0,0,0,0
7060,1982,1.621510506,12,4,16,1,0,0,0,0
7060,1983,1.660871625,12,5,25,1,1,0,0,0
7060,1984,1.682546377,12,6,36,0,1,0,0,0
7060,1985,1.708803415,12,7,49,1,0,0,0,0
7060,1986,1.745894194,12,8,64,1,1,0,0,0
7060,1987,1.760995507,12,9,81,1,0,0,0,0
7087,1980,0.5567871332,11,2,4,0,0,0,1,0
7087,1981,1.028315902,11,3,9,0,0,0,1,0
7087,1982,1.008406043,11,4,16,0,0,0,1,0
7087,1983,0.9463204741,11,5,25,1,0,0,1,0
7087,1984,1.195068121,11,6,36,1,0,0,1,0
7087,1985,1.11078608,11,7,49,1,0,0,1,0
7087,1986,1.224699497,11,8,64,0,0,0,1,0
7087,1987,1.066363335,11,9,81,0,0,0,1,0
7238,1980,1.342639089,6,8,64,1,0,0,0,1
7238,1981,1.389872193,6,9,81,0,0,0,0,1
7238,1982,1.480263233,6,10,100,0,0,1,0,1
7238,1983,1.370134711,6,11,121,0,0,1,0,1
7238,1984,1.118544579,6,12,144,0,0,1,0,1
7238,1985,1.400486946,6,13,169,0,0,1,0,1
7238,1986,1.111385822,6,14,196,0,0,1,0,1
7238,1987,1.907598972,6,15,225,0,0,1,0,1
7279,1980,1.328155637,12,4,16,1,0,0,1,0
7279,1981,1.347073674,12,5,25,1,0,0,1,0
7279,1982,1.380348444,12,6,36,1,0,0,1,0
7279,1983,1.350716591,12,7,49,1,0,0,1,0
7279,1984,1.43568635,12,8,64,1,0,0,1,0
7279,1985,1.583640218,12,9,81,1,0,0,1,0
7279,1986,1.25341773,12,10,100,1,0,0,1,0
7279,1987,1.589145184,12,11,121,1,0,0,1,0
7342,1980,1.376055956,12,5,25,0,0,0,0,0
7342,1981,1.390223622,12,6,36,0,0,0,0,0
7342,1982,1.439328313,12,7,49,0,0,0,0,0
7342,1983,1.604782104,12,8,64,0,0,0,0,0
7342,1984,1.490174532,12,9,81,0,0,0,0,0
7342,1985,1.44053936,12,10,100,0,0,0,0,0
7342,1986,1.222646117,12,11,121,0,0,0,0,0
7342,1987,1.296298981,12,12,144,0,0,0,0,0
7343,1980,1.351479769,15,1,1,0,0,0,0,0
7343,1981,1.417183161,15,2,4,1,0,0,0,0
7343,1982,1.599518538,15,3,9,0,0,0,0,0
7343,1983,1.683882952,15,4,16,0,0,1,0,0
7343,1984,1.681777477,15,5,25,0,0,1,0,0
7343,1985,1.680153012,15,6,36,1,0,1,0,0
7343,1986,1.967356443,15,7,49,1,0,1,0,0
7343,1987,1.934488535,15,8,64,1,0,1,0,0
7411,1980,1.150748014,12,2,4,1,0,0,1,0
7411,1981,1.442322135,12,3,9,1,0,0,1,0
7411,1982,0.890752852,12,4,16,1,0,0,1,0
7411,1983,1.150268197,12,5,25,0,0,0,1,0
7411,1984,1.220672846,12,6,36,0,0,0,1,0
7411,1985,0.8875388503,12,7,49,0,0,0,1,0
7411,1986,1.409814477,12,8,64,1,1,1,1,0
7411,1987,1.589145184,12,9,81,1,1,1,1,0
7424,1980,1.289394498,11,1,1,0,0,0,0,1
7424,1981,1.408414483,11,2,4,0,0,0,0,1
7424,1982,1.666749239,11,3,9,1,0,0,0,1
7424,1983,2.172938585,11,4,16,1,0,0,0,1
7424,1984,1.892080188,11,5,25,1,1,0,0,1
7424,1985,2.460847378,11,6,36,1,0,1,0,1
7424,1986,2.401301146,11,7,49,1,0,0,0,1
7424,1987,2.404368401,11,8,64,1,1,0,0,1
7429,1980,1.939205408,8,6,36,0,0,1,0,0
7429,1981,1.307421088,8,7,49,1,0,0,0,0
7429,1982,1.420402884,8,8,64,0,0,0,0,0
7429,1983,0.556096971,8,9,81,0,0,0,0,0
7429,1984,1.404191494,8,10,100,0,0,0,0,0
7429,1985,1.743488908,8,11,121,0,0,0,0,0
7429,1986,1.478365779,8,12,144,0,0,0,0,0
7429,1987,1.462543368,8,13,169,0,0,0,0,0
7454,1980,1.38127923,15,2,4,0,0,0,1,0
7454,1981,1.660277605,15,3,9,0,0,0,1,0
7454,1982,1.828350544,15,4,16,0,0,0,1,0
7454,1983,1.98011148,15,5,25,0,0,0,1,0
7454,1984,2.153966665,15,6,36,0,0,0,1,0
7454,1985,2.090975523,15,7,49,0,0,0,1,0
